CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
3054,Jan 30 2012 12:00AM,USD,AUD,1.71,1.72,Jan 30 2012 12:00AM
3055,Jan 30 2012 12:00AM,USD,BRL,1.80,1.81,Jan 30 2012 12:00AM
3056,Jan 30 2012 12:00AM,USD,CAD,1.49,1.49,Jan 30 2012 12:00AM
3057,Jan 30 2012 12:00AM,USD,CNY,8.28,8.28,Jan 30 2012 12:00AM
3058,Jan 30 2012 12:00AM,USD,EUR,1.07,1.07,Jan 30 2012 12:00AM
3059,Jan 30 2012 12:00AM,USD,GBP,0.67,0.67,Jan 30 2012 12:00AM
3060,Jan 30 2012 12:00AM,USD,JPY,107.90,108.00,Jan 30 2012 12:00AM
3061,Jan 30 2012 12:00AM,USD,MXN,9.37,9.38,Jan 30 2012 12:00AM
3062,Jan 30 2012 12:00AM,USD,SAR,3.75,3.76,Jan 30 2012 12:00AM
3063,Jan 30 2012 12:00AM,USD,VEB,685.50,685.55,Jan 30 2012 12:00AM
3064,Jan 31 2012 12:00AM,USD,ARS,1.00,1.00,Jan 31 2012 12:00AM
3065,Jan 31 2012 12:00AM,USD,AUD,1.71,1.71,Jan 31 2012 12:00AM
3066,Jan 31 2012 12:00AM,USD,BRL,1.80,1.79,Jan 31 2012 12:00AM
3067,Jan 31 2012 12:00AM,USD,CAD,1.48,1.48,Jan 31 2012 12:00AM
3068,Jan 31 2012 12:00AM,USD,CNY,8.28,8.28,Jan 31 2012 12:00AM
3069,Jan 31 2012 12:00AM,USD,EUR,1.07,1.07,Jan 31 2012 12:00AM
3070,Jan 31 2012 12:00AM,USD,GBP,0.67,0.67,Jan 31 2012 12:00AM
3071,Jan 31 2012 12:00AM,USD,JPY,107.89,107.79,Jan 31 2012 12:00AM
3072,Jan 31 2012 12:00AM,USD,MXN,9.37,9.36,Jan 31 2012 12:00AM
3073,Jan 31 2012 12:00AM,USD,SAR,3.75,3.75,Jan 31 2012 12:00AM
3074,Jan 31 2012 12:00AM,USD,VEB,685.50,685.41,Jan 31 2012 12:00AM
3075,Feb  1 2012 12:00AM,USD,ARS,1.00,1.00,Feb  1 2012 12:00AM
3076,Feb  1 2012 12:00AM,USD,AUD,1.70,1.70,Feb  1 2012 12:00AM
3077,Feb  1 2012 12:00AM,USD,BRL,1.80,1.80,Feb  1 2012 12:00AM
3078,Feb  1 2012 12:00AM,USD,CAD,1.48,1.48,Feb  1 2012 12:00AM
3079,Feb  1 2012 12:00AM,USD,CNY,8.28,8.28,Feb  1 2012 12:00AM
3080,Feb  1 2012 12:00AM,USD,EUR,1.07,1.07,Feb  1 2012 12:00AM
3081,Feb  1 2012 12:00AM,USD,GBP,0.67,0.67,Feb  1 2012 12:00AM
3082,Feb  1 2012 12:00AM,USD,JPY,108.22,108.23,Feb  1 2012 12:00AM
3083,Feb  1 2012 12:00AM,USD,MXN,9.33,9.33,Feb  1 2012 12:00AM
3084,Feb  1 2012 12:00AM,USD,SAR,3.75,3.76,Feb  1 2012 12:00AM
3085,Feb  1 2012 12:00AM,USD,VEB,686.35,686.43,Feb  1 2012 12:00AM
3086,Feb  2 2012 12:00AM,USD,ARS,1.00,1.00,Feb  2 2012 12:00AM
3087,Feb  2 2012 12:00AM,USD,AUD,1.72,1.72,Feb  2 2012 12:00AM
3088,Feb  2 2012 12:00AM,USD,BRL,1.80,1.79,Feb  2 2012 12:00AM
3089,Feb  2 2012 12:00AM,USD,CAD,1.48,1.48,Feb  2 2012 12:00AM
3090,Feb  2 2012 12:00AM,USD,CNY,8.28,8.28,Feb  2 2012 12:00AM
3091,Feb  2 2012 12:00AM,USD,EUR,1.08,1.08,Feb  2 2012 12:00AM
3092,Feb  2 2012 12:00AM,USD,GBP,0.67,0.67,Feb  2 2012 12:00AM
3093,Feb  2 2012 12:00AM,USD,JPY,108.36,108.32,Feb  2 2012 12:00AM
3094,Feb  2 2012 12:00AM,USD,MXN,9.35,9.35,Feb  2 2012 12:00AM
3095,Feb  2 2012 12:00AM,USD,SAR,3.75,3.75,Feb  2 2012 12:00AM
3096,Feb  2 2012 12:00AM,USD,VEB,686.01,685.99,Feb  2 2012 12:00AM
3097,Feb  3 2012 12:00AM,USD,ARS,1.00,1.00,Feb  3 2012 12:00AM
3098,Feb  3 2012 12:00AM,USD,AUD,1.74,1.74,Feb  3 2012 12:00AM
3099,Feb  3 2012 12:00AM,USD,BRL,1.80,1.81,Feb  3 2012 12:00AM
3100,Feb  3 2012 12:00AM,USD,CAD,1.48,1.48,Feb  3 2012 12:00AM
3101,Feb  3 2012 12:00AM,USD,CNY,8.28,8.28,Feb  3 2012 12:00AM
3102,Feb  3 2012 12:00AM,USD,EUR,1.08,1.08,Feb  3 2012 12:00AM
3103,Feb  3 2012 12:00AM,USD,GBP,0.67,0.67,Feb  3 2012 12:00AM
3104,Feb  3 2012 12:00AM,USD,JPY,108.34,108.42,Feb  3 2012 12:00AM
3105,Feb  3 2012 12:00AM,USD,MXN,9.44,9.45,Feb  3 2012 12:00AM
3106,Feb  3 2012 12:00AM,USD,SAR,3.75,3.76,Feb  3 2012 12:00AM
3107,Feb  3 2012 12:00AM,USD,VEB,686.00,686.06,Feb  3 2012 12:00AM
3108,Feb  4 2012 12:00AM,USD,ARS,1.00,1.00,Feb  4 2012 12:00AM
3109,Feb  4 2012 12:00AM,USD,AUD,1.72,1.72,Feb  4 2012 12:00AM
3110,Feb  4 2012 12:00AM,USD,BRL,1.80,1.79,Feb  4 2012 12:00AM
3111,Feb  4 2012 12:00AM,USD,CAD,1.47,1.47,Feb  4 2012 12:00AM
3112,Feb  4 2012 12:00AM,USD,CNY,8.28,8.28,Feb  4 2012 12:00AM
3113,Feb  4 2012 12:00AM,USD,EUR,1.07,1.07,Feb  4 2012 12:00AM
3114,Feb  4 2012 12:00AM,USD,GBP,0.66,0.66,Feb  4 2012 12:00AM
3115,Feb  4 2012 12:00AM,USD,JPY,107.65,107.56,Feb  4 2012 12:00AM
3116,Feb  4 2012 12:00AM,USD,MXN,9.35,9.35,Feb  4 2012 12:00AM
3117,Feb  4 2012 12:00AM,USD,SAR,3.75,3.75,Feb  4 2012 12:00AM
3118,Feb  4 2012 12:00AM,USD,VEB,686.75,686.72,Feb  4 2012 12:00AM
3119,Feb  5 2012 12:00AM,USD,ARS,1.00,1.00,Feb  5 2012 12:00AM
3120,Feb  5 2012 12:00AM,USD,AUD,1.71,1.71,Feb  5 2012 12:00AM
3121,Feb  5 2012 12:00AM,USD,BRL,1.80,1.81,Feb  5 2012 12:00AM
3122,Feb  5 2012 12:00AM,USD,CAD,1.47,1.47,Feb  5 2012 12:00AM
3123,Feb  5 2012 12:00AM,USD,CNY,8.28,8.28,Feb  5 2012 12:00AM
3124,Feb  5 2012 12:00AM,USD,EUR,1.07,1.07,Feb  5 2012 12:00AM
3125,Feb  5 2012 12:00AM,USD,GBP,0.66,0.66,Feb  5 2012 12:00AM
3126,Feb  5 2012 12:00AM,USD,JPY,108.95,108.98,Feb  5 2012 12:00AM
3127,Feb  5 2012 12:00AM,USD,MXN,9.37,9.38,Feb  5 2012 12:00AM
3128,Feb  5 2012 12:00AM,USD,SAR,3.75,3.76,Feb  5 2012 12:00AM
3129,Feb  5 2012 12:00AM,USD,VEB,687.00,687.06,Feb  5 2012 12:00AM
3130,Feb  6 2012 12:00AM,USD,ARS,1.00,1.00,Feb  6 2012 12:00AM
3131,Feb  6 2012 12:00AM,USD,AUD,1.71,1.71,Feb  6 2012 12:00AM
3132,Feb  6 2012 12:00AM,USD,BRL,1.80,1.80,Feb  6 2012 12:00AM
3133,Feb  6 2012 12:00AM,USD,CAD,1.47,1.47,Feb  6 2012 12:00AM
3134,Feb  6 2012 12:00AM,USD,CNY,8.28,8.28,Feb  6 2012 12:00AM
3135,Feb  6 2012 12:00AM,USD,EUR,1.07,1.07,Feb  6 2012 12:00AM
3136,Feb  6 2012 12:00AM,USD,GBP,0.66,0.66,Feb  6 2012 12:00AM
3137,Feb  6 2012 12:00AM,USD,JPY,109.07,108.99,Feb  6 2012 12:00AM
3138,Feb  6 2012 12:00AM,USD,MXN,9.37,9.37,Feb  6 2012 12:00AM
3139,Feb  6 2012 12:00AM,USD,SAR,3.75,3.75,Feb  6 2012 12:00AM
3140,Feb  6 2012 12:00AM,USD,VEB,687.00,686.94,Feb  6 2012 12:00AM
3141,Feb  7 2012 12:00AM,USD,ARS,1.00,1.00,Feb  7 2012 12:00AM
3142,Feb  7 2012 12:00AM,USD,AUD,1.71,1.71,Feb  7 2012 12:00AM
3143,Feb  7 2012 12:00AM,USD,BRL,1.80,1.80,Feb  7 2012 12:00AM
3144,Feb  7 2012 12:00AM,USD,CAD,1.47,1.47,Feb  7 2012 12:00AM
3145,Feb  7 2012 12:00AM,USD,CNY,8.28,8.28,Feb  7 2012 12:00AM
3146,Feb  7 2012 12:00AM,USD,EUR,1.07,1.07,Feb  7 2012 12:00AM
3147,Feb  7 2012 12:00AM,USD,GBP,0.66,0.66,Feb  7 2012 12:00AM
3148,Feb  7 2012 12:00AM,USD,JPY,108.87,108.88,Feb  7 2012 12:00AM
3149,Feb  7 2012 12:00AM,USD,MXN,9.37,9.37,Feb  7 2012 12:00AM
3150,Feb  7 2012 12:00AM,USD,SAR,3.75,3.75,Feb  7 2012 12:00AM
3151,Feb  7 2012 12:00AM,USD,VEB,687.00,687.10,Feb  7 2012 12:00AM
3152,Feb  8 2012 12:00AM,USD,ARS,1.00,1.00,Feb  8 2012 12:00AM
3153,Feb  8 2012 12:00AM,USD,AUD,1.71,1.71,Feb  8 2012 12:00AM
3154,Feb  8 2012 12:00AM,USD,BRL,1.79,1.78,Feb  8 2012 12:00AM
3155,Feb  8 2012 12:00AM,USD,CAD,1.47,1.46,Feb  8 2012 12:00AM
3156,Feb  8 2012 12:00AM,USD,CNY,8.28,8.28,Feb  8 2012 12:00AM
3157,Feb  8 2012 12:00AM,USD,EUR,1.07,1.07,Feb  8 2012 12:00AM
3158,Feb  8 2012 12:00AM,USD,GBP,0.66,0.66,Feb  8 2012 12:00AM
3159,Feb  8 2012 12:00AM,USD,JPY,108.86,108.83,Feb  8 2012 12:00AM
3160,Feb  8 2012 12:00AM,USD,MXN,9.38,9.37,Feb  8 2012 12:00AM
3161,Feb  8 2012 12:00AM,USD,SAR,3.75,3.75,Feb  8 2012 12:00AM
3162,Feb  8 2012 12:00AM,USD,VEB,687.00,686.95,Feb  8 2012 12:00AM
3163,Feb  9 2012 12:00AM,USD,ARS,1.00,1.00,Feb  9 2012 12:00AM
3164,Feb  9 2012 12:00AM,USD,AUD,1.71,1.71,Feb  9 2012 12:00AM
3165,Feb  9 2012 12:00AM,USD,BRL,1.79,1.80,Feb  9 2012 12:00AM
3166,Feb  9 2012 12:00AM,USD,CAD,1.47,1.48,Feb  9 2012 12:00AM
3167,Feb  9 2012 12:00AM,USD,CNY,8.28,8.28,Feb  9 2012 12:00AM
3168,Feb  9 2012 12:00AM,USD,EUR,1.07,1.07,Feb  9 2012 12:00AM
3169,Feb  9 2012 12:00AM,USD,GBP,0.66,0.66,Feb  9 2012 12:00AM
3170,Feb  9 2012 12:00AM,USD,JPY,109.20,109.22,Feb  9 2012 12:00AM
3171,Feb  9 2012 12:00AM,USD,MXN,9.36,9.36,Feb  9 2012 12:00AM
3172,Feb  9 2012 12:00AM,USD,SAR,3.75,3.75,Feb  9 2012 12:00AM
3173,Feb  9 2012 12:00AM,USD,VEB,687.60,687.62,Feb  9 2012 12:00AM
3174,Feb 10 2012 12:00AM,USD,ARS,1.00,1.00,Feb 10 2012 12:00AM
3175,Feb 10 2012 12:00AM,USD,AUD,1.69,1.69,Feb 10 2012 12:00AM
3176,Feb 10 2012 12:00AM,USD,BRL,1.79,1.79,Feb 10 2012 12:00AM
3177,Feb 10 2012 12:00AM,USD,CAD,1.47,1.46,Feb 10 2012 12:00AM
3178,Feb 10 2012 12:00AM,USD,CNY,8.28,8.28,Feb 10 2012 12:00AM
3179,Feb 10 2012 12:00AM,USD,EUR,1.06,1.06,Feb 10 2012 12:00AM
3180,Feb 10 2012 12:00AM,USD,GBP,0.66,0.66,Feb 10 2012 12:00AM
3181,Feb 10 2012 12:00AM,USD,JPY,109.28,109.26,Feb 10 2012 12:00AM
3182,Feb 10 2012 12:00AM,USD,MXN,9.37,9.36,Feb 10 2012 12:00AM
3183,Feb 10 2012 12:00AM,USD,SAR,3.75,3.75,Feb 10 2012 12:00AM
3184,Feb 10 2012 12:00AM,USD,VEB,688.00,687.92,Feb 10 2012 12:00AM
3185,Feb 11 2012 12:00AM,USD,ARS,1.00,1.00,Feb 11 2012 12:00AM
3186,Feb 11 2012 12:00AM,USD,AUD,1.70,1.70,Feb 11 2012 12:00AM
3187,Feb 11 2012 12:00AM,USD,BRL,1.78,1.78,Feb 11 2012 12:00AM
3188,Feb 11 2012 12:00AM,USD,CAD,1.47,1.48,Feb 11 2012 12:00AM
3189,Feb 11 2012 12:00AM,USD,CNY,8.28,8.28,Feb 11 2012 12:00AM
3190,Feb 11 2012 12:00AM,USD,EUR,1.07,1.07,Feb 11 2012 12:00AM
3191,Feb 11 2012 12:00AM,USD,GBP,0.66,0.66,Feb 11 2012 12:00AM
3192,Feb 11 2012 12:00AM,USD,JPY,109.28,109.38,Feb 11 2012 12:00AM
3193,Feb 11 2012 12:00AM,USD,MXN,9.36,9.37,Feb 11 2012 12:00AM
3194,Feb 11 2012 12:00AM,USD,SAR,3.75,3.75,Feb 11 2012 12:00AM
3195,Feb 11 2012 12:00AM,USD,VEB,688.65,688.70,Feb 11 2012 12:00AM
3196,Feb 12 2012 12:00AM,USD,ARS,1.00,1.00,Feb 12 2012 12:00AM
3197,Feb 12 2012 12:00AM,USD,AUD,1.70,1.70,Feb 12 2012 12:00AM
3198,Feb 12 2012 12:00AM,USD,BRL,1.79,1.78,Feb 12 2012 12:00AM
3199,Feb 12 2012 12:00AM,USD,CAD,1.48,1.47,Feb 12 2012 12:00AM
3200,Feb 12 2012 12:00AM,USD,CNY,8.28,8.28,Feb 12 2012 12:00AM
3201,Feb 12 2012 12:00AM,USD,EUR,1.08,1.08,Feb 12 2012 12:00AM
3202,Feb 12 2012 12:00AM,USD,GBP,0.67,0.66,Feb 12 2012 12:00AM
3203,Feb 12 2012 12:00AM,USD,JPY,109.64,109.61,Feb 12 2012 12:00AM
3204,Feb 12 2012 12:00AM,USD,MXN,9.40,9.39,Feb 12 2012 12:00AM
3205,Feb 12 2012 12:00AM,USD,SAR,3.75,3.75,Feb 12 2012 12:00AM
3206,Feb 12 2012 12:00AM,USD,VEB,687.50,687.41,Feb 12 2012 12:00AM
3207,Feb 13 2012 12:00AM,USD,ARS,1.00,1.00,Feb 13 2012 12:00AM
3208,Feb 13 2012 12:00AM,USD,AUD,1.70,1.70,Feb 13 2012 12:00AM
3209,Feb 13 2012 12:00AM,USD,BRL,1.79,1.79,Feb 13 2012 12:00AM
3210,Feb 13 2012 12:00AM,USD,CAD,1.48,1.48,Feb 13 2012 12:00AM
3211,Feb 13 2012 12:00AM,USD,CNY,8.28,8.28,Feb 13 2012 12:00AM
3212,Feb 13 2012 12:00AM,USD,EUR,1.08,1.08,Feb 13 2012 12:00AM
3213,Feb 13 2012 12:00AM,USD,GBP,0.67,0.67,Feb 13 2012 12:00AM
3214,Feb 13 2012 12:00AM,USD,JPY,109.63,109.65,Feb 13 2012 12:00AM
3215,Feb 13 2012 12:00AM,USD,MXN,9.40,9.41,Feb 13 2012 12:00AM
3216,Feb 13 2012 12:00AM,USD,SAR,3.75,3.76,Feb 13 2012 12:00AM
3217,Feb 13 2012 12:00AM,USD,VEB,688.01,688.06,Feb 13 2012 12:00AM
3218,Feb 14 2012 12:00AM,USD,ARS,1.00,1.00,Feb 14 2012 12:00AM
3219,Feb 14 2012 12:00AM,USD,AUD,1.70,1.70,Feb 14 2012 12:00AM
3220,Feb 14 2012 12:00AM,USD,BRL,1.79,1.78,Feb 14 2012 12:00AM
3221,Feb 14 2012 12:00AM,USD,CAD,1.48,1.48,Feb 14 2012 12:00AM
3222,Feb 14 2012 12:00AM,USD,CNY,8.28,8.28,Feb 14 2012 12:00AM
3223,Feb 14 2012 12:00AM,USD,EUR,1.08,1.08,Feb 14 2012 12:00AM
3224,Feb 14 2012 12:00AM,USD,GBP,0.67,0.66,Feb 14 2012 12:00AM
3225,Feb 14 2012 12:00AM,USD,JPY,109.58,109.53,Feb 14 2012 12:00AM
3226,Feb 14 2012 12:00AM,USD,MXN,9.40,9.39,Feb 14 2012 12:00AM
3227,Feb 14 2012 12:00AM,USD,SAR,3.75,3.75,Feb 14 2012 12:00AM
3228,Feb 14 2012 12:00AM,USD,VEB,688.01,687.96,Feb 14 2012 12:00AM
3229,Feb 15 2012 12:00AM,USD,ARS,1.00,1.00,Feb 15 2012 12:00AM
3230,Feb 15 2012 12:00AM,USD,AUD,1.73,1.73,Feb 15 2012 12:00AM
3231,Feb 15 2012 12:00AM,USD,BRL,1.78,1.79,Feb 15 2012 12:00AM
3232,Feb 15 2012 12:00AM,USD,CAD,1.49,1.49,Feb 15 2012 12:00AM
3233,Feb 15 2012 12:00AM,USD,CNY,8.28,8.28,Feb 15 2012 12:00AM
3234,Feb 15 2012 12:00AM,USD,EUR,1.08,1.08,Feb 15 2012 12:00AM
3235,Feb 15 2012 12:00AM,USD,GBP,0.67,0.67,Feb 15 2012 12:00AM
3236,Feb 15 2012 12:00AM,USD,JPY,109.40,109.46,Feb 15 2012 12:00AM
3237,Feb 15 2012 12:00AM,USD,MXN,9.35,9.36,Feb 15 2012 12:00AM
3238,Feb 15 2012 12:00AM,USD,SAR,3.75,3.75,Feb 15 2012 12:00AM
3239,Feb 15 2012 12:00AM,USD,VEB,687.51,687.51,Feb 15 2012 12:00AM
3240,Feb 16 2012 12:00AM,USD,ARS,1.00,1.00,Feb 16 2012 12:00AM
3241,Feb 16 2012 12:00AM,USD,AUD,1.73,1.73,Feb 16 2012 12:00AM
3242,Feb 16 2012 12:00AM,USD,BRL,1.79,1.78,Feb 16 2012 12:00AM
3243,Feb 16 2012 12:00AM,USD,CAD,1.49,1.48,Feb 16 2012 12:00AM
3244,Feb 16 2012 12:00AM,USD,CNY,8.28,8.28,Feb 16 2012 12:00AM
3245,Feb 16 2012 12:00AM,USD,EUR,1.09,1.09,Feb 16 2012 12:00AM
3246,Feb 16 2012 12:00AM,USD,GBP,0.67,0.67,Feb 16 2012 12:00AM
3247,Feb 16 2012 12:00AM,USD,JPY,109.34,109.31,Feb 16 2012 12:00AM
3248,Feb 16 2012 12:00AM,USD,MXN,9.35,9.34,Feb 16 2012 12:00AM
3249,Feb 16 2012 12:00AM,USD,SAR,3.75,3.74,Feb 16 2012 12:00AM
3250,Feb 16 2012 12:00AM,USD,VEB,687.75,687.73,Feb 16 2012 12:00AM
3251,Feb 17 2012 12:00AM,USD,ARS,1.00,1.00,Feb 17 2012 12:00AM
3252,Feb 17 2012 12:00AM,USD,AUD,1.71,1.72,Feb 17 2012 12:00AM
3253,Feb 17 2012 12:00AM,USD,BRL,1.80,1.80,Feb 17 2012 12:00AM
3254,Feb 17 2012 12:00AM,USD,CAD,1.48,1.49,Feb 17 2012 12:00AM
3255,Feb 17 2012 12:00AM,USD,CNY,8.28,8.28,Feb 17 2012 12:00AM
3256,Feb 17 2012 12:00AM,USD,EUR,1.09,1.10,Feb 17 2012 12:00AM
3257,Feb 17 2012 12:00AM,USD,GBP,0.67,0.67,Feb 17 2012 12:00AM
3258,Feb 17 2012 12:00AM,USD,JPY,109.06,109.06,Feb 17 2012 12:00AM
3259,Feb 17 2012 12:00AM,USD,MXN,9.36,9.37,Feb 17 2012 12:00AM
3260,Feb 17 2012 12:00AM,USD,SAR,3.75,3.76,Feb 17 2012 12:00AM
3261,Feb 17 2012 12:00AM,USD,VEB,688.50,688.51,Feb 17 2012 12:00AM
3262,Feb 18 2012 12:00AM,USD,ARS,1.00,1.00,Feb 18 2012 12:00AM
3263,Feb 18 2012 12:00AM,USD,AUD,1.71,1.71,Feb 18 2012 12:00AM
3264,Feb 18 2012 12:00AM,USD,BRL,1.79,1.79,Feb 18 2012 12:00AM
3265,Feb 18 2012 12:00AM,USD,CAD,1.49,1.48,Feb 18 2012 12:00AM
3266,Feb 18 2012 12:00AM,USD,CNY,8.28,8.28,Feb 18 2012 12:00AM
3267,Feb 18 2012 12:00AM,USD,EUR,1.10,1.10,Feb 18 2012 12:00AM
3268,Feb 18 2012 12:00AM,USD,GBP,0.67,0.67,Feb 18 2012 12:00AM
3269,Feb 18 2012 12:00AM,USD,JPY,108.44,108.40,Feb 18 2012 12:00AM
3270,Feb 18 2012 12:00AM,USD,MXN,9.39,9.39,Feb 18 2012 12:00AM
3271,Feb 18 2012 12:00AM,USD,SAR,3.75,3.74,Feb 18 2012 12:00AM
3272,Feb 18 2012 12:00AM,USD,VEB,688.76,688.70,Feb 18 2012 12:00AM
3273,Feb 19 2012 12:00AM,USD,ARS,1.00,1.00,Feb 19 2012 12:00AM
3274,Feb 19 2012 12:00AM,USD,AUD,1.71,1.71,Feb 19 2012 12:00AM
3275,Feb 19 2012 12:00AM,USD,BRL,1.79,1.80,Feb 19 2012 12:00AM
3276,Feb 19 2012 12:00AM,USD,CAD,1.49,1.49,Feb 19 2012 12:00AM
3277,Feb 19 2012 12:00AM,USD,CNY,8.28,8.28,Feb 19 2012 12:00AM
3278,Feb 19 2012 12:00AM,USD,EUR,1.10,1.10,Feb 19 2012 12:00AM
3279,Feb 19 2012 12:00AM,USD,GBP,0.66,0.66,Feb 19 2012 12:00AM
3280,Feb 19 2012 12:00AM,USD,JPY,108.65,108.72,Feb 19 2012 12:00AM
3281,Feb 19 2012 12:00AM,USD,MXN,9.34,9.34,Feb 19 2012 12:00AM
3282,Feb 19 2012 12:00AM,USD,SAR,3.75,3.75,Feb 19 2012 12:00AM
3283,Feb 19 2012 12:00AM,USD,VEB,688.26,688.30,Feb 19 2012 12:00AM
3284,Feb 20 2012 12:00AM,USD,ARS,1.00,1.00,Feb 20 2012 12:00AM
3285,Feb 20 2012 12:00AM,USD,AUD,1.71,1.71,Feb 20 2012 12:00AM
3286,Feb 20 2012 12:00AM,USD,BRL,1.79,1.79,Feb 20 2012 12:00AM
3287,Feb 20 2012 12:00AM,USD,CAD,1.49,1.48,Feb 20 2012 12:00AM
3288,Feb 20 2012 12:00AM,USD,CNY,8.28,8.28,Feb 20 2012 12:00AM
3289,Feb 20 2012 12:00AM,USD,EUR,1.10,1.10,Feb 20 2012 12:00AM
3290,Feb 20 2012 12:00AM,USD,GBP,0.66,0.66,Feb 20 2012 12:00AM
3291,Feb 20 2012 12:00AM,USD,JPY,108.65,108.56,Feb 20 2012 12:00AM
3292,Feb 20 2012 12:00AM,USD,MXN,9.34,9.33,Feb 20 2012 12:00AM
3293,Feb 20 2012 12:00AM,USD,SAR,3.75,3.74,Feb 20 2012 12:00AM
3294,Feb 20 2012 12:00AM,USD,VEB,688.26,688.19,Feb 20 2012 12:00AM
3295,Feb 21 2012 12:00AM,USD,ARS,1.00,1.00,Feb 21 2012 12:00AM
3296,Feb 21 2012 12:00AM,USD,AUD,1.71,1.71,Feb 21 2012 12:00AM
3297,Feb 21 2012 12:00AM,USD,BRL,1.79,1.80,Feb 21 2012 12:00AM
3298,Feb 21 2012 12:00AM,USD,CAD,1.49,1.50,Feb 21 2012 12:00AM
3299,Feb 21 2012 12:00AM,USD,CNY,8.28,8.28,Feb 21 2012 12:00AM
3300,Feb 21 2012 12:00AM,USD,EUR,1.10,1.10,Feb 21 2012 12:00AM
3301,Feb 21 2012 12:00AM,USD,GBP,0.66,0.67,Feb 21 2012 12:00AM
3302,Feb 21 2012 12:00AM,USD,JPY,108.63,108.68,Feb 21 2012 12:00AM
3303,Feb 21 2012 12:00AM,USD,MXN,9.34,9.34,Feb 21 2012 12:00AM
3304,Feb 21 2012 12:00AM,USD,SAR,3.75,3.75,Feb 21 2012 12:00AM
3305,Feb 21 2012 12:00AM,USD,VEB,688.26,688.36,Feb 21 2012 12:00AM
3306,Feb 22 2012 12:00AM,USD,ARS,1.00,1.00,Feb 22 2012 12:00AM
3307,Feb 22 2012 12:00AM,USD,AUD,1.70,1.70,Feb 22 2012 12:00AM
3308,Feb 22 2012 12:00AM,USD,BRL,1.80,1.79,Feb 22 2012 12:00AM
3309,Feb 22 2012 12:00AM,USD,CAD,1.49,1.48,Feb 22 2012 12:00AM
3310,Feb 22 2012 12:00AM,USD,CNY,8.28,8.28,Feb 22 2012 12:00AM
3311,Feb 22 2012 12:00AM,USD,EUR,1.10,1.10,Feb 22 2012 12:00AM
3312,Feb 22 2012 12:00AM,USD,GBP,0.66,0.66,Feb 22 2012 12:00AM
3313,Feb 22 2012 12:00AM,USD,JPY,109.08,109.06,Feb 22 2012 12:00AM
3314,Feb 22 2012 12:00AM,USD,MXN,9.33,9.32,Feb 22 2012 12:00AM
3315,Feb 22 2012 12:00AM,USD,SAR,3.75,3.75,Feb 22 2012 12:00AM
3316,Feb 22 2012 12:00AM,USD,VEB,688.50,688.41,Feb 22 2012 12:00AM
3317,Feb 23 2012 12:00AM,USD,ARS,1.00,1.00,Feb 23 2012 12:00AM
3318,Feb 23 2012 12:00AM,USD,AUD,1.72,1.72,Feb 23 2012 12:00AM
3319,Feb 23 2012 12:00AM,USD,BRL,1.79,1.80,Feb 23 2012 12:00AM
3320,Feb 23 2012 12:00AM,USD,CAD,1.49,1.50,Feb 23 2012 12:00AM
3321,Feb 23 2012 12:00AM,USD,CNY,8.28,8.28,Feb 23 2012 12:00AM
3322,Feb 23 2012 12:00AM,USD,EUR,1.11,1.11,Feb 23 2012 12:00AM
3323,Feb 23 2012 12:00AM,USD,GBP,0.66,0.66,Feb 23 2012 12:00AM
3324,Feb 23 2012 12:00AM,USD,JPY,108.65,108.72,Feb 23 2012 12:00AM
3325,Feb 23 2012 12:00AM,USD,MXN,9.34,9.34,Feb 23 2012 12:00AM
3326,Feb 23 2012 12:00AM,USD,SAR,3.75,3.76,Feb 23 2012 12:00AM
3327,Feb 23 2012 12:00AM,USD,VEB,688.75,688.80,Feb 23 2012 12:00AM
3328,Feb 24 2012 12:00AM,USD,ARS,1.00,1.00,Feb 24 2012 12:00AM
3329,Feb 24 2012 12:00AM,USD,AUD,1.73,1.73,Feb 24 2012 12:00AM
3330,Feb 24 2012 12:00AM,USD,BRL,1.80,1.79,Feb 24 2012 12:00AM
3331,Feb 24 2012 12:00AM,USD,CAD,1.48,1.48,Feb 24 2012 12:00AM
3332,Feb 24 2012 12:00AM,USD,CNY,8.28,8.28,Feb 24 2012 12:00AM
3333,Feb 24 2012 12:00AM,USD,EUR,1.11,1.11,Feb 24 2012 12:00AM
3334,Feb 24 2012 12:00AM,USD,GBP,0.67,0.67,Feb 24 2012 12:00AM
3335,Feb 24 2012 12:00AM,USD,JPY,107.92,107.90,Feb 24 2012 12:00AM
3336,Feb 24 2012 12:00AM,USD,MXN,9.33,9.32,Feb 24 2012 12:00AM
3337,Feb 24 2012 12:00AM,USD,SAR,3.75,3.74,Feb 24 2012 12:00AM
3338,Feb 24 2012 12:00AM,USD,VEB,687.68,687.62,Feb 24 2012 12:00AM
3339,Feb 25 2012 12:00AM,USD,ARS,1.00,1.00,Feb 25 2012 12:00AM
3340,Feb 25 2012 12:00AM,USD,AUD,1.72,1.72,Feb 25 2012 12:00AM
3341,Feb 25 2012 12:00AM,USD,BRL,1.80,1.80,Feb 25 2012 12:00AM
3342,Feb 25 2012 12:00AM,USD,CAD,1.48,1.49,Feb 25 2012 12:00AM
3343,Feb 25 2012 12:00AM,USD,CNY,8.28,8.28,Feb 25 2012 12:00AM
