PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
486,1075,Aug 22 2013 12:00AM,3,404,41.17,123.51,3.00,0.00,3.00,Aug 15 2013 12:00AM
486,1076,Aug 22 2013 12:00AM,3,405,39.07,117.21,3.00,0.00,3.00,Aug 15 2013 12:00AM
486,1077,Aug 22 2013 12:00AM,3,406,43.34,130.03,3.00,0.00,3.00,Aug 15 2013 12:00AM
487,1078,Aug 22 2013 12:00AM,550,931,34.87,19178.78,550.00,0.00,550.00,Aug 15 2013 12:00AM
487,1079,Aug 22 2013 12:00AM,550,932,39.76,21869.93,550.00,0.00,550.00,Aug 15 2013 12:00AM
487,1080,Aug 22 2013 12:00AM,550,933,43.98,24191.48,550.00,0.00,550.00,Aug 15 2013 12:00AM
487,1081,Aug 22 2013 12:00AM,550,934,38.15,20980.58,550.00,0.00,550.00,Aug 15 2013 12:00AM
488,1082,Aug 22 2013 12:00AM,3,422,47.68,143.04,3.00,0.00,3.00,Aug 15 2013 12:00AM
488,1083,Aug 22 2013 12:00AM,3,423,45.58,136.74,3.00,0.00,3.00,Aug 15 2013 12:00AM
488,1084,Aug 22 2013 12:00AM,3,424,49.85,149.56,3.00,0.00,3.00,Aug 15 2013 12:00AM
488,1085,Aug 22 2013 12:00AM,3,425,45.58,136.74,3.00,0.00,3.00,Aug 15 2013 12:00AM
488,1086,Aug 22 2013 12:00AM,3,426,43.48,130.44,3.00,0.00,3.00,Aug 15 2013 12:00AM
489,1087,Aug 22 2013 12:00AM,3,344,45.48,136.43,3.00,0.00,3.00,Aug 15 2013 12:00AM
489,1088,Aug 22 2013 12:00AM,3,345,43.38,130.13,3.00,0.00,3.00,Aug 15 2013 12:00AM
489,1089,Aug 22 2013 12:00AM,3,346,47.65,142.95,3.00,0.00,3.00,Aug 15 2013 12:00AM
489,1090,Aug 22 2013 12:00AM,3,347,43.38,130.13,3.00,0.00,3.00,Aug 15 2013 12:00AM
489,1091,Aug 22 2013 12:00AM,3,348,41.28,123.83,3.00,0.00,3.00,Aug 15 2013 12:00AM
490,1092,Aug 22 2013 12:00AM,550,931,34.35,18890.03,550.00,0.00,550.00,Aug 15 2013 12:00AM
490,1093,Aug 22 2013 12:00AM,550,932,39.24,21581.18,550.00,55.00,495.00,Aug 15 2013 12:00AM
491,1094,Aug 22 2013 12:00AM,3,348,41.17,123.51,3.00,0.00,3.00,Aug 15 2013 12:00AM
491,1095,Aug 22 2013 12:00AM,3,349,45.44,136.33,3.00,0.00,3.00,Aug 15 2013 12:00AM
492,1096,Aug 22 2013 12:00AM,550,928,32.77,18023.78,550.00,82.00,468.00,Aug 15 2013 12:00AM
492,1097,Aug 22 2013 12:00AM,550,929,37.09,20397.30,550.00,0.00,550.00,Aug 15 2013 12:00AM
493,1098,Aug 22 2013 12:00AM,550,332,10.82,5948.25,550.00,0.00,550.00,Aug 15 2013 12:00AM
494,1099,Aug 22 2013 12:00AM,550,948,82.83,45558.98,550.00,0.00,550.00,Aug 15 2013 12:00AM
494,1100,Aug 22 2013 12:00AM,550,907,82.83,45558.98,550.00,0.00,550.00,Aug 15 2013 12:00AM
495,1101,Aug 22 2013 12:00AM,1250,325,0.21,262.50,1250.00,0.00,1250.00,Aug 15 2013 12:00AM
495,1102,Aug 22 2013 12:00AM,1250,326,0.21,262.50,1188.00,0.00,1188.00,Aug 15 2013 12:00AM
496,1103,Aug 22 2013 12:00AM,3,320,49.64,148.93,3.00,0.00,3.00,Aug 15 2013 12:00AM
496,1104,Aug 22 2013 12:00AM,3,321,44.32,132.96,3.00,0.00,3.00,Aug 15 2013 12:00AM
496,1105,Aug 22 2013 12:00AM,60,322,28.70,1721.79,60.00,0.00,60.00,Aug 15 2013 12:00AM
497,1106,Aug 24 2013 12:00AM,550,930,42.51,23382.98,550.00,0.00,550.00,Aug 17 2013 12:00AM
497,1107,Aug 24 2013 12:00AM,550,921,5.59,3072.30,550.00,0.00,550.00,Aug 17 2013 12:00AM
498,1108,Aug 24 2013 12:00AM,60,952,15.74,944.37,60.00,0.00,60.00,Aug 17 2013 12:00AM
499,1109,Aug 24 2013 12:00AM,550,933,43.46,23902.73,550.00,0.00,550.00,Aug 17 2013 12:00AM
499,1110,Aug 24 2013 12:00AM,550,934,37.62,20691.83,550.00,0.00,550.00,Aug 17 2013 12:00AM
499,1111,Aug 24 2013 12:00AM,550,922,6.53,3592.05,550.00,0.00,550.00,Aug 17 2013 12:00AM
499,1112,Aug 24 2013 12:00AM,550,923,6.18,3401.48,550.00,0.00,550.00,Aug 17 2013 12:00AM
500,1113,Aug 24 2013 12:00AM,550,317,29.58,16268.18,550.00,0.00,550.00,Aug 17 2013 12:00AM
500,1114,Aug 24 2013 12:00AM,550,318,36.10,19854.45,550.00,55.00,495.00,Aug 17 2013 12:00AM
500,1115,Aug 24 2013 12:00AM,550,319,48.58,26720.93,550.00,0.00,550.00,Aug 17 2013 12:00AM
501,1116,Aug 24 2013 12:00AM,550,928,32.25,17735.03,550.00,0.00,550.00,Aug 17 2013 12:00AM
501,1117,Aug 24 2013 12:00AM,550,929,36.56,20108.55,550.00,0.00,550.00,Aug 17 2013 12:00AM
502,1118,Aug 24 2013 12:00AM,550,319,46.42,25531.28,550.00,82.00,468.00,Aug 17 2013 12:00AM
503,1119,Aug 24 2013 12:00AM,3,363,43.32,129.97,3.00,0.00,3.00,Aug 17 2013 12:00AM
503,1120,Aug 24 2013 12:00AM,3,364,47.60,142.79,3.00,0.00,3.00,Aug 17 2013 12:00AM
503,1121,Aug 24 2013 12:00AM,3,365,43.32,129.97,3.00,0.00,3.00,Aug 17 2013 12:00AM
504,1122,Aug 24 2013 12:00AM,3,2,41.92,125.75,3.00,0.00,3.00,Aug 17 2013 12:00AM
505,1123,Aug 25 2013 12:00AM,3,1,50.26,150.79,3.00,0.00,3.00,Aug 18 2013 12:00AM
506,1124,Aug 25 2013 12:00AM,3,371,39.28,117.84,3.00,0.00,3.00,Aug 18 2013 12:00AM
506,1125,Aug 25 2013 12:00AM,3,372,37.18,111.54,3.00,0.00,3.00,Aug 18 2013 12:00AM
506,1126,Aug 25 2013 12:00AM,3,373,41.45,124.36,3.00,0.00,3.00,Aug 18 2013 12:00AM
506,1127,Aug 25 2013 12:00AM,3,374,37.18,111.54,3.00,0.00,3.00,Aug 18 2013 12:00AM
507,1128,Aug 25 2013 12:00AM,550,530,16.09,8847.30,550.00,0.00,550.00,Aug 18 2013 12:00AM
508,1129,Aug 25 2013 12:00AM,3,4,57.03,171.08,3.00,0.00,3.00,Aug 18 2013 12:00AM
509,1130,Aug 25 2013 12:00AM,550,512,37.09,20397.30,550.00,0.00,550.00,Aug 18 2013 12:00AM
510,1131,Aug 25 2013 12:00AM,550,513,26.60,14628.08,550.00,0.00,550.00,Aug 18 2013 12:00AM
511,1132,Aug 25 2013 12:00AM,550,317,27.06,14882.18,550.00,0.00,550.00,Aug 18 2013 12:00AM
511,1133,Aug 25 2013 12:00AM,550,318,33.58,18468.45,550.00,0.00,550.00,Aug 18 2013 12:00AM
511,1134,Aug 25 2013 12:00AM,550,319,46.06,25334.93,550.00,27.00,523.00,Aug 18 2013 12:00AM
512,1135,Aug 25 2013 12:00AM,3,411,45.44,136.33,3.00,0.00,3.00,Aug 18 2013 12:00AM
512,1136,Aug 25 2013 12:00AM,3,412,41.17,123.51,3.00,0.00,3.00,Aug 18 2013 12:00AM
513,1137,Aug 25 2013 12:00AM,3,426,43.32,129.97,3.00,0.00,3.00,Aug 18 2013 12:00AM
513,1138,Aug 25 2013 12:00AM,3,427,47.60,142.79,3.00,0.00,3.00,Aug 18 2013 12:00AM
513,1139,Aug 25 2013 12:00AM,3,428,43.32,129.97,3.00,0.00,3.00,Aug 18 2013 12:00AM
514,1140,Aug 25 2013 12:00AM,3,320,47.47,142.41,3.00,0.00,3.00,Aug 18 2013 12:00AM
514,1141,Aug 25 2013 12:00AM,3,321,42.80,128.39,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1142,Aug 25 2013 12:00AM,3,442,43.40,130.19,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1143,Aug 25 2013 12:00AM,3,443,39.12,117.37,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1144,Aug 25 2013 12:00AM,3,444,37.02,111.07,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1145,Aug 25 2013 12:00AM,3,445,41.30,123.89,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1146,Aug 25 2013 12:00AM,3,446,37.02,111.07,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1147,Aug 25 2013 12:00AM,3,447,47.68,143.04,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1148,Aug 25 2013 12:00AM,3,448,45.58,136.74,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1149,Aug 25 2013 12:00AM,3,449,49.85,149.56,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1150,Aug 25 2013 12:00AM,3,450,45.58,136.74,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1151,Aug 25 2013 12:00AM,3,451,43.48,130.44,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1152,Aug 25 2013 12:00AM,3,452,47.75,143.26,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1153,Aug 25 2013 12:00AM,3,453,43.48,130.44,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1154,Aug 25 2013 12:00AM,3,454,41.38,124.14,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1155,Aug 25 2013 12:00AM,3,455,45.65,136.96,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1156,Aug 25 2013 12:00AM,3,456,41.38,124.14,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1157,Aug 25 2013 12:00AM,3,457,39.28,117.84,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1158,Aug 25 2013 12:00AM,3,458,43.55,130.66,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1159,Aug 25 2013 12:00AM,3,459,39.28,117.84,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1160,Aug 25 2013 12:00AM,3,460,37.18,111.54,3.00,0.00,3.00,Aug 18 2013 12:00AM
515,1161,Aug 25 2013 12:00AM,3,461,41.45,124.36,3.00,0.00,3.00,Aug 18 2013 12:00AM
516,1162,Aug 25 2013 12:00AM,550,941,62.99,34644.23,468.00,0.00,468.00,Aug 18 2013 12:00AM
517,1163,Aug 25 2013 12:00AM,3,320,45.37,136.11,3.00,0.00,3.00,Aug 18 2013 12:00AM
517,1164,Aug 25 2013 12:00AM,3,321,40.49,121.46,3.00,0.00,3.00,Aug 18 2013 12:00AM
517,1165,Aug 25 2013 12:00AM,60,322,26.37,1581.93,60.00,0.00,60.00,Aug 18 2013 12:00AM
518,1166,Aug 25 2013 12:00AM,3,504,48.76,146.29,3.00,0.00,3.00,Aug 18 2013 12:00AM
519,1167,Aug 25 2013 12:00AM,3,497,34.19,102.56,3.00,0.00,3.00,Aug 18 2013 12:00AM
520,1168,Aug 25 2013 12:00AM,3,323,50.26,150.79,3.00,0.00,3.00,Aug 18 2013 12:00AM
521,1169,Aug 26 2013 12:00AM,550,523,10.73,5902.05,550.00,0.00,550.00,Aug 19 2013 12:00AM
521,1170,Aug 26 2013 12:00AM,550,524,14.12,7767.38,550.00,0.00,550.00,Aug 19 2013 12:00AM
522,1171,Aug 26 2013 12:00AM,60,495,63.69,3821.58,60.00,9.00,51.00,Aug 19 2013 12:00AM
522,1172,Aug 26 2013 12:00AM,60,496,48.91,2934.54,60.00,0.00,60.00,Aug 19 2013 12:00AM
523,1173,Aug 26 2013 12:00AM,550,912,30.44,16741.73,550.00,0.00,550.00,Aug 19 2013 12:00AM
523,1174,Aug 26 2013 12:00AM,550,913,40.94,22516.73,550.00,0.00,550.00,Aug 19 2013 12:00AM
523,1175,Aug 26 2013 12:00AM,550,914,21.09,11601.98,550.00,0.00,550.00,Aug 19 2013 12:00AM
524,1176,Aug 26 2013 12:00AM,60,506,9.20,551.88,60.00,0.00,60.00,Aug 19 2013 12:00AM
525,1177,Aug 26 2013 12:00AM,550,351,5.78,3176.25,550.00,0.00,550.00,Aug 19 2013 12:00AM
525,1178,Aug 26 2013 12:00AM,550,352,1.16,635.25,523.00,0.00,523.00,Aug 19 2013 12:00AM
525,1179,Aug 26 2013 12:00AM,550,679,5.78,3176.25,550.00,0.00,550.00,Aug 19 2013 12:00AM
526,1180,Aug 26 2013 12:00AM,550,507,23.39,12866.70,468.00,0.00,468.00,Aug 19 2013 12:00AM
526,1181,Aug 26 2013 12:00AM,550,508,27.65,15205.58,550.00,0.00,550.00,Aug 19 2013 12:00AM
527,1182,Aug 26 2013 12:00AM,550,355,1.37,750.75,550.00,0.00,550.00,Aug 19 2013 12:00AM
527,1183,Aug 26 2013 12:00AM,550,940,62.99,34644.23,550.00,0.00,550.00,Aug 19 2013 12:00AM
527,1184,Aug 26 2013 12:00AM,550,535,3.49,1917.30,550.00,0.00,550.00,Aug 19 2013 12:00AM
528,1185,Aug 26 2013 12:00AM,550,351,6.20,3407.25,550.00,0.00,550.00,Aug 19 2013 12:00AM
528,1186,Aug 26 2013 12:00AM,550,352,1.47,808.50,550.00,0.00,550.00,Aug 19 2013 12:00AM
528,1187,Aug 26 2013 12:00AM,550,679,6.20,3407.25,550.00,0.00,550.00,Aug 19 2013 12:00AM
529,1188,Aug 26 2013 12:00AM,550,507,22.17,12191.03,550.00,0.00,550.00,Aug 19 2013 12:00AM
529,1189,Aug 26 2013 12:00AM,550,508,29.28,16106.48,550.00,0.00,550.00,Aug 19 2013 12:00AM
530,1190,Aug 26 2013 12:00AM,3,491,19.98,59.94,3.00,0.00,3.00,Aug 19 2013 12:00AM
531,1191,Aug 26 2013 12:00AM,3,348,34.87,104.61,3.00,0.00,3.00,Aug 19 2013 12:00AM
531,1192,Aug 26 2013 12:00AM,3,349,39.14,117.43,3.00,0.00,3.00,Aug 19 2013 12:00AM
532,1193,Aug 26 2013 12:00AM,550,935,31.49,17319.23,550.00,82.00,468.00,Aug 19 2013 12:00AM
532,1194,Aug 26 2013 12:00AM,550,936,48.29,26559.23,550.00,0.00,550.00,Aug 19 2013 12:00AM
533,1195,Aug 26 2013 12:00AM,3,377,36.97,110.91,3.00,0.00,3.00,Aug 19 2013 12:00AM
533,1196,Aug 26 2013 12:00AM,3,378,41.24,123.73,3.00,0.00,3.00,Aug 19 2013 12:00AM
533,1197,Aug 26 2013 12:00AM,3,379,36.97,110.91,3.00,0.00,3.00,Aug 19 2013 12:00AM
534,1198,Aug 26 2013 12:00AM,550,476,15.89,8737.58,550.00,0.00,550.00,Aug 19 2013 12:00AM
534,1199,Aug 26 2013 12:00AM,550,477,11.67,6416.03,550.00,0.00,550.00,Aug 19 2013 12:00AM
535,1200,Aug 26 2013 12:00AM,3,402,47.47,142.41,3.00,0.00,3.00,Aug 19 2013 12:00AM
536,1201,Aug 26 2013 12:00AM,550,510,23.08,12693.45,468.00,0.00,468.00,Aug 19 2013 12:00AM
536,1202,Aug 26 2013 12:00AM,550,511,29.27,16100.70,550.00,0.00,550.00,Aug 19 2013 12:00AM
536,1203,Aug 26 2013 12:00AM,550,512,34.98,19236.53,550.00,0.00,550.00,Aug 19 2013 12:00AM
537,1204,Aug 27 2013 12:00AM,550,507,23.39,12866.70,550.00,0.00,550.00,Aug 20 2013 12:00AM
537,1205,Aug 27 2013 12:00AM,550,508,27.65,15205.58,550.00,0.00,550.00,Aug 20 2013 12:00AM
538,1206,Aug 27 2013 12:00AM,550,355,1.37,750.75,550.00,0.00,550.00,Aug 20 2013 12:00AM
538,1207,Aug 27 2013 12:00AM,550,940,62.99,34644.23,550.00,0.00,550.00,Aug 20 2013 12:00AM
538,1208,Aug 27 2013 12:00AM,550,535,3.49,1917.30,550.00,0.00,550.00,Aug 20 2013 12:00AM
539,1209,Aug 27 2013 12:00AM,550,351,6.20,3407.25,550.00,0.00,550.00,Aug 20 2013 12:00AM
539,1210,Aug 27 2013 12:00AM,550,352,1.47,808.50,550.00,0.00,550.00,Aug 20 2013 12:00AM
539,1211,Aug 27 2013 12:00AM,550,679,6.20,3407.25,550.00,0.00,550.00,Aug 20 2013 12:00AM
540,1212,Aug 27 2013 12:00AM,550,507,22.17,12191.03,550.00,0.00,550.00,Aug 20 2013 12:00AM
540,1213,Aug 27 2013 12:00AM,550,508,29.28,16106.48,550.00,55.00,495.00,Aug 20 2013 12:00AM
541,1214,Aug 27 2013 12:00AM,3,403,45.37,136.11,3.00,0.00,3.00,Aug 20 2013 12:00AM
541,1215,Aug 27 2013 12:00AM,3,404,49.64,148.93,3.00,0.00,3.00,Aug 20 2013 12:00AM
541,1216,Aug 27 2013 12:00AM,3,405,45.37,136.11,3.00,0.00,3.00,Aug 20 2013 12:00AM
541,1217,Aug 27 2013 12:00AM,3,406,43.27,129.81,3.00,0.00,3.00,Aug 20 2013 12:00AM
542,1218,Aug 27 2013 12:00AM,550,525,2.32,1276.28,550.00,82.00,468.00,Aug 20 2013 12:00AM
543,1219,Aug 27 2013 12:00AM,550,526,3.64,2003.93,550.00,0.00,550.00,Aug 20 2013 12:00AM
544,1220,Aug 27 2013 12:00AM,550,908,21.09,11601.98,550.00,0.00,550.00,Aug 20 2013 12:00AM
544,1221,Aug 27 2013 12:00AM,550,909,30.44,16741.73,550.00,0.00,550.00,Aug 20 2013 12:00AM
545,1222,Aug 27 2013 12:00AM,60,356,3.60,216.09,60.00,0.00,60.00,Aug 20 2013 12:00AM
545,1223,Aug 27 2013 12:00AM,60,357,3.98,238.77,57.00,0.00,57.00,Aug 20 2013 12:00AM
546,1224,Aug 27 2013 12:00AM,550,935,31.49,17319.23,468.00,0.00,468.00,Aug 20 2013 12:00AM
546,1225,Aug 27 2013 12:00AM,550,936,48.29,26559.23,550.00,0.00,550.00,Aug 20 2013 12:00AM
547,1226,Aug 27 2013 12:00AM,550,524,12.97,7132.13,550.00,0.00,550.00,Aug 20 2013 12:00AM
548,1227,Aug 27 2013 12:00AM,550,911,21.09,11601.98,550.00,0.00,550.00,Aug 20 2013 12:00AM
548,1228,Aug 27 2013 12:00AM,550,912,30.44,16741.73,550.00,0.00,550.00,Aug 20 2013 12:00AM
549,1229,Aug 27 2013 12:00AM,550,910,40.94,22516.73,550.00,0.00,550.00,Aug 20 2013 12:00AM
550,1230,Aug 27 2013 12:00AM,550,937,62.99,34644.23,550.00,0.00,550.00,Aug 20 2013 12:00AM
551,1231,Aug 27 2013 12:00AM,3,468,47.60,142.79,3.00,0.00,3.00,Aug 20 2013 12:00AM
551,1232,Aug 27 2013 12:00AM,3,469,43.32,129.97,3.00,0.00,3.00,Aug 20 2013 12:00AM
551,1233,Aug 27 2013 12:00AM,3,470,41.22,123.67,3.00,0.00,3.00,Aug 20 2013 12:00AM
551,1234,Aug 27 2013 12:00AM,3,471,45.50,136.49,3.00,0.00,3.00,Aug 20 2013 12:00AM
552,1235,Aug 27 2013 12:00AM,3,462,47.68,143.04,3.00,0.00,3.00,Aug 20 2013 12:00AM
553,1236,Aug 27 2013 12:00AM,550,510,23.40,12872.48,550.00,0.00,550.00,Aug 20 2013 12:00AM
553,1237,Aug 27 2013 12:00AM,550,511,27.87,15326.85,550.00,0.00,550.00,Aug 20 2013 12:00AM
554,1238,Aug 27 2013 12:00AM,550,527,6.75,3713.33,550.00,0.00,550.00,Aug 20 2013 12:00AM
555,1239,Aug 27 2013 12:00AM,550,509,36.28,19952.63,550.00,0.00,550.00,Aug 20 2013 12:00AM
556,1240,Aug 27 2013 12:00AM,60,492,50.75,3044.79,51.00,0.00,51.00,Aug 20 2013 12:00AM
556,1241,Aug 27 2013 12:00AM,60,493,58.26,3495.87,60.00,0.00,60.00,Aug 20 2013 12:00AM
556,1242,Aug 27 2013 12:00AM,60,494,50.75,3044.79,60.00,0.00,60.00,Aug 20 2013 12:00AM
556,1243,Aug 27 2013 12:00AM,60,495,62.93,3775.59,60.00,0.00,60.00,Aug 20 2013 12:00AM
557,1244,Aug 28 2013 12:00AM,550,523,10.38,5711.48,550.00,0.00,550.00,Aug 21 2013 12:00AM
558,1245,Aug 28 2013 12:00AM,3,422,47.68,143.04,3.00,0.00,3.00,Aug 21 2013 12:00AM
558,1246,Aug 28 2013 12:00AM,3,423,45.58,136.74,3.00,0.00,3.00,Aug 21 2013 12:00AM
558,1247,Aug 28 2013 12:00AM,3,424,49.85,149.56,3.00,0.00,3.00,Aug 21 2013 12:00AM
558,1248,Aug 28 2013 12:00AM,3,425,45.58,136.74,3.00,0.00,3.00,Aug 21 2013 12:00AM
558,1249,Aug 28 2013 12:00AM,3,426,43.48,130.44,3.00,0.00,3.00,Aug 21 2013 12:00AM
559,1250,Aug 28 2013 12:00AM,3,490,12.72,38.15,3.00,0.00,3.00,Aug 21 2013 12:00AM
559,1251,Aug 28 2013 12:00AM,3,491,19.94,59.82,3.00,0.00,3.00,Aug 21 2013 12:00AM
560,1252,Aug 28 2013 12:00AM,3,528,38.16,114.47,3.00,0.00,3.00,Aug 21 2013 12:00AM
561,1253,Aug 28 2013 12:00AM,3,505,44.22,132.65,3.00,0.00,3.00,Aug 21 2013 12:00AM
562,1254,Aug 28 2013 12:00AM,550,938,31.49,17319.23,550.00,82.00,468.00,Aug 21 2013 12:00AM
562,1255,Aug 28 2013 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Aug 21 2013 12:00AM
563,1256,Aug 28 2013 12:00AM,60,358,6.98,418.95,60.00,0.00,60.00,Aug 21 2013 12:00AM
564,1257,Aug 28 2013 12:00AM,3,442,43.48,130.44,3.00,0.00,3.00,Aug 21 2013 12:00AM
564,1258,Aug 28 2013 12:00AM,3,443,47.75,143.26,3.00,0.00,3.00,Aug 21 2013 12:00AM
565,1259,Aug 28 2013 12:00AM,60,356,3.38,202.86,60.00,0.00,60.00,Aug 21 2013 12:00AM
565,1260,Aug 28 2013 12:00AM,60,357,4.32,258.93,57.00,0.00,57.00,Aug 21 2013 12:00AM
566,1261,Aug 28 2013 12:00AM,3,380,43.34,130.03,3.00,0.00,3.00,Aug 21 2013 12:00AM
566,1262,Aug 28 2013 12:00AM,3,381,39.07,117.21,3.00,0.00,3.00,Aug 21 2013 12:00AM
566,1263,Aug 28 2013 12:00AM,3,382,36.97,110.91,3.00,0.00,3.00,Aug 21 2013 12:00AM
566,1264,Aug 28 2013 12:00AM,3,383,41.24,123.73,3.00,0.00,3.00,Aug 21 2013 12:00AM
567,1265,Aug 28 2013 12:00AM,3,490,12.36,37.08,3.00,0.00,3.00,Aug 21 2013 12:00AM
568,1266,Aug 28 2013 12:00AM,550,513,39.20,21558.08,550.00,0.00,550.00,Aug 21 2013 12:00AM
569,1267,Aug 28 2013 12:00AM,3,407,39.07,117.21,3.00,0.00,3.00,Aug 21 2013 12:00AM
569,1268,Aug 28 2013 12:00AM,3,408,36.97,110.91,3.00,0.00,3.00,Aug 21 2013 12:00AM
569,1269,Aug 28 2013 12:00AM,3,409,41.24,123.73,3.00,0.00,3.00,Aug 21 2013 12:00AM
569,1270,Aug 28 2013 12:00AM,3,410,36.97,110.91,3.00,0.00,3.00,Aug 21 2013 12:00AM
569,1271,Aug 28 2013 12:00AM,3,411,34.87,104.61,3.00,0.00,3.00,Aug 21 2013 12:00AM
570,1272,Aug 28 2013 12:00AM,550,931,34.87,19178.78,550.00,0.00,550.00,Aug 21 2013 12:00AM
570,1273,Aug 28 2013 12:00AM,550,932,39.76,21869.93,550.00,55.00,495.00,Aug 21 2013 12:00AM
570,1274,Aug 28 2013 12:00AM,550,933,43.98,24191.48,550.00,0.00,550.00,Aug 21 2013 12:00AM
571,1275,Aug 28 2013 12:00AM,3,427,47.75,143.26,3.00,0.00,3.00,Aug 21 2013 12:00AM
571,1276,Aug 28 2013 12:00AM,3,428,43.48,130.44,3.00,0.00,3.00,Aug 21 2013 12:00AM
571,1277,Aug 28 2013 12:00AM,3,429,41.38,124.14,3.00,0.00,3.00,Aug 21 2013 12:00AM
571,1278,Aug 28 2013 12:00AM,3,430,45.65,136.96,3.00,0.00,3.00,Aug 21 2013 12:00AM
572,1279,Aug 28 2013 12:00AM,3,349,45.55,136.65,3.00,0.00,3.00,Aug 21 2013 12:00AM
573,1280,Aug 29 2013 12:00AM,550,931,34.35,18890.03,550.00,0.00,550.00,Aug 22 2013 12:00AM
573,1281,Aug 29 2013 12:00AM,550,932,39.24,21581.18,550.00,0.00,550.00,Aug 22 2013 12:00AM
574,1282,Aug 29 2013 12:00AM,3,341,47.47,142.41,3.00,0.00,3.00,Aug 22 2013 12:00AM
574,1283,Aug 29 2013 12:00AM,3,342,45.37,136.11,3.00,0.00,3.00,Aug 22 2013 12:00AM
575,1284,Aug 29 2013 12:00AM,550,930,43.04,23671.73,550.00,0.00,550.00,Aug 22 2013 12:00AM
576,1285,Aug 29 2013 12:00AM,550,332,10.82,5948.25,468.00,0.00,468.00,Aug 22 2013 12:00AM
577,1286,Aug 29 2013 12:00AM,550,948,82.83,45558.98,550.00,0.00,550.00,Aug 22 2013 12:00AM
577,1287,Aug 29 2013 12:00AM,550,907,82.83,45558.98,550.00,0.00,550.00,Aug 22 2013 12:00AM
578,1288,Aug 29 2013 12:00AM,1250,325,0.21,262.50,1250.00,0.00,1250.00,Aug 22 2013 12:00AM
578,1289,Aug 29 2013 12:00AM,1250,326,0.21,262.50,1250.00,0.00,1250.00,Aug 22 2013 12:00AM
579,1290,Aug 29 2013 12:00AM,3,320,49.64,148.93,3.00,0.00,3.00,Aug 22 2013 12:00AM
579,1291,Aug 29 2013 12:00AM,3,321,44.32,132.96,3.00,0.00,3.00,Aug 22 2013 12:00AM
579,1292,Aug 29 2013 12:00AM,60,322,28.70,1721.79,60.00,0.00,60.00,Aug 22 2013 12:00AM
580,1293,Aug 29 2013 12:00AM,550,930,42.51,23382.98,550.00,0.00,550.00,Aug 22 2013 12:00AM
580,1294,Aug 29 2013 12:00AM,550,921,5.59,3072.30,550.00,55.00,495.00,Aug 22 2013 12:00AM
581,1295,Aug 29 2013 12:00AM,60,952,15.74,944.37,60.00,0.00,60.00,Aug 22 2013 12:00AM
582,1296,Aug 29 2013 12:00AM,550,933,43.46,23902.73,550.00,82.00,468.00,Aug 22 2013 12:00AM
582,1297,Aug 29 2013 12:00AM,550,934,37.62,20691.83,550.00,0.00,550.00,Aug 22 2013 12:00AM
583,1298,Aug 29 2013 12:00AM,550,317,29.58,16268.18,550.00,0.00,550.00,Aug 22 2013 12:00AM
583,1299,Aug 29 2013 12:00AM,550,318,36.10,19854.45,550.00,0.00,550.00,Aug 22 2013 12:00AM
583,1300,Aug 29 2013 12:00AM,550,319,48.58,26720.93,550.00,0.00,550.00,Aug 22 2013 12:00AM
584,1301,Aug 29 2013 12:00AM,550,928,32.25,17735.03,550.00,0.00,550.00,Aug 22 2013 12:00AM
584,1302,Aug 29 2013 12:00AM,550,929,36.56,20108.55,550.00,0.00,550.00,Aug 22 2013 12:00AM
585,1303,Aug 29 2013 12:00AM,550,319,46.42,25531.28,550.00,0.00,550.00,Aug 22 2013 12:00AM
586,1304,Aug 29 2013 12:00AM,3,366,41.22,123.67,3.00,0.00,3.00,Aug 22 2013 12:00AM
586,1305,Aug 29 2013 12:00AM,3,367,45.50,136.49,3.00,0.00,3.00,Aug 22 2013 12:00AM
586,1306,Aug 29 2013 12:00AM,3,368,41.22,123.67,3.00,0.00,3.00,Aug 22 2013 12:00AM
586,1307,Aug 29 2013 12:00AM,3,369,39.12,117.37,3.00,0.00,3.00,Aug 22 2013 12:00AM
